"id","name","category","city","latitude","longitude","ticket_price","opening_hours","last_updated"
"2240","Unknown-1800653677","attraction","lisboa","38.7306776","-9.1547533",,,"2025-09-05 09:13:22.409503"
"2241","Grutas do Poço Velho","attraction","lisboa","38.7004162","-9.4213193",,,"2025-09-05 09:13:22.409503"
"2242","Torre da Couraça","attraction","lisboa","39.0574635","-9.0072491",,,"2025-09-05 09:13:22.409503"
"2243","Unknown-2406757255","attraction","lisboa","39.1079278","-9.3553378",,,"2025-09-05 09:13:22.409503"
"2244","Unknown-2463830919","attraction","lisboa","38.7109765","-9.1306072",,,"2025-09-05 09:13:22.409503"
"2245","Cruzeiro de Agualva","attraction","lisboa","38.772619","-9.2978951",,,"2025-09-05 09:13:22.409503"
"2246","Pelourinho de Vila Franca de Xira","attraction","lisboa","38.954268","-8.9896378",,,"2025-09-05 09:13:22.409503"
"2247","Pelourinho de Povos","attraction","lisboa","38.9680484","-8.9847838",,,"2025-09-05 09:13:22.409503"
"2248","Pelourinho da Ericeira","attraction","lisboa","38.9657656","-9.4174911",,,"2025-09-05 09:13:22.409503"
"2249","Jazida de icnofósseis da Praia Grande do Rodizio","attraction","lisboa","38.8096008","-9.4796819",,,"2025-09-05 09:13:22.409503"
"2250","Tholos do Monge","attraction","lisboa","38.774224","-9.44136",,,"2025-09-05 09:13:22.409503"
"2251","Unknown-3929015194","attraction","lisboa","38.7647744","-9.4059516",,,"2025-09-05 09:13:22.409503"
"2252","Pelourinho da Azambuja","attraction","lisboa","39.0698691","-8.8655852",,,"2025-09-05 09:13:22.409503"
"2253","Pelourinho da Lourinhã","attraction","lisboa","39.243091","-9.315241",,,"2025-09-05 09:13:22.409503"
"2254","Pelourinho de Aldeia Galega da Merceana","attraction","lisboa","39.0818257","-9.1121121",,,"2025-09-05 09:13:22.409503"
"2255","Pelourinho de Alhandra","attraction","lisboa","38.925132","-9.010578",,,"2025-09-05 09:13:22.409503"
"2256","Pelourinho de Alverca do Ribatejo","attraction","lisboa","38.8993791","-9.0382883",,,"2025-09-05 09:13:22.409503"
"2257","Pelourinho de Cheleiros (frag.)","attraction","lisboa","38.888889","-9.328985",,,"2025-09-05 09:13:22.409503"
"2258","Pelourinho de Colares","attraction","lisboa","38.7992243","-9.4486028",,,"2025-09-05 09:13:22.409503"
"2259","Pelourinho de Enxara dos Cavaleiros","attraction","lisboa","38.983536","-9.216602",,,"2025-09-05 09:13:22.409503"
"2260","Pelourinho de Mafra","attraction","lisboa","38.937888","-9.333069",,,"2025-09-05 09:13:22.409503"
"2261","Pelourinho de Manique do Intendente","attraction","lisboa","39.2206468","-8.8912558",,,"2025-09-05 09:13:22.409503"
"2262","Pelourinho de Oeiras","attraction","lisboa","38.693256","-9.313956",,,"2025-09-05 09:13:22.409503"
"2263","Pelourinho de Torres Vedras","attraction","lisboa","39.0930715","-9.259938",,,"2025-09-05 09:13:22.409503"
"2264","Unknown-4060193992","attraction","lisboa","38.7057152","-9.1932772",,,"2025-09-05 09:13:22.409503"
"2265","Oliveira de Santa Iria de Azóia","attraction","lisboa","38.8380364","-9.088205",,,"2025-09-05 09:13:22.409503"
"2266","Geomonumento da Rua da Judiaria","attraction","lisboa","38.710297","-9.129522",,,"2025-09-05 09:13:22.409503"
"2267","Casa de Pasto Estrela da Sé","attraction","lisboa","38.7099463","-9.1342384",,,"2025-09-05 09:13:22.409503"
"2268","Unknown-4419871199","attraction","lisboa","38.7158866","-9.3829254",,,"2025-09-05 09:13:22.409503"
"2269","Traço Criativo","attraction","lisboa","38.811709","-9.1897798",,,"2025-09-05 09:13:22.409503"
"2270","Fonte Medieval de Vila Verde dos Francos","attraction","lisboa","39.1539717","-9.1120901",,,"2025-09-05 09:13:22.409503"
"2271","Tuia-gigante","attraction","lisboa","38.786","-9.3933611",,,"2025-09-05 09:13:22.409503"
"2272","Marco da IV Légua","attraction","lisboa","38.9071749","-9.0313518",,,"2025-09-05 09:13:22.409503"
"2273","Marco da VI Légua","attraction","lisboa","39.0043524","-8.9706581",,,"2025-09-05 09:13:22.409503"
"2274","Obelisco","attraction","lisboa","38.8849039","-9.0489372",,,"2025-09-05 09:13:22.409503"
"2276","Unknown-4594421486","attraction","lisboa","39.282649","-9.2575819",,,"2025-09-05 09:13:22.409503"
"2277","Fojo da Adraga","attraction","lisboa","38.800639","-9.487931",,,"2025-09-05 09:13:22.409503"
"2278","Freixo da Quinta da Fonte Real","attraction","lisboa","39.2768406","-9.2854997",,,"2025-09-05 09:13:22.409503"
"2279","Figueira-da-Austrália","attraction","lisboa","38.7167451","-9.1489728",,,"2025-09-05 09:13:22.409503"
"2281","Tamareira-do-Senegal","attraction","lisboa","38.7096708","-9.143356",,,"2025-09-05 09:13:22.409503"
"2282","Dragoeiro","attraction","lisboa","38.7719121","-9.109352",,,"2025-09-05 09:13:22.409503"
"2283","Ginkgo","attraction","lisboa","38.7307784","-9.1274594",,,"2025-09-05 09:13:22.409503"
"2284","Bela-sombra","attraction","lisboa","38.7246347","-9.1342652",,,"2025-09-05 09:13:22.409503"
"2286","Tipuana","attraction","lisboa","38.7045774","-9.1625551",,,"2025-09-05 09:13:22.409503"
"2288","Unknown-5470684986","attraction","lisboa","38.718114","-9.1653306",,,"2025-09-05 09:13:22.409503"
"2289","Árvore de fogo","attraction","lisboa","38.7044382","-9.1626189",,,"2025-09-05 09:13:22.409503"
"2292","Plátano","attraction","lisboa","38.6939844","-9.2159889",,,"2025-09-05 09:13:22.409503"
"2293","Teixo","attraction","lisboa","38.7216834","-9.1399852",,,"2025-09-05 09:13:22.409503"
"2294","Bica dos Olhos","attraction","lisboa","38.7087262","-9.1480792",,,"2025-09-05 09:13:22.409503"
"2295","Unknown-6229435685","attraction","lisboa","38.7710026","-9.0941263",,,"2025-09-05 09:13:22.409503"
"2296","Cabeço Pardal","attraction","lisboa","39.1150045","-9.000701",,,"2025-09-05 09:13:22.409503"
"2298","Torre da Igreja","attraction","lisboa","38.7136482","-9.1320309",,,"2025-09-05 09:13:22.409503"
"2299","Flowerwall","attraction","lisboa","38.7100633","-9.1339301",,,"2025-09-05 09:13:22.409503"
"2300","Vale dos Tigres","attraction","lisboa","38.7432704","-9.1711608",,,"2025-09-05 09:13:22.409503"
"2301","Tigres Brancos","attraction","lisboa","38.744536","-9.1706392",,,"2025-09-05 09:13:22.409503"
"2302","Banco de Junot","attraction","lisboa","38.7114622","-9.1897899",,,"2025-09-05 09:13:22.409503"
"2303","Unknown-7011645385","attraction","lisboa","38.7138144","-9.2332592",,,"2025-09-05 09:13:22.409503"
"2304","Largo do Carmo","attraction","lisboa","38.7119222","-9.1408376",,,"2025-09-05 09:13:22.409503"
"2305","Cascata seca","attraction","lisboa","38.80283","-9.157678",,,"2025-09-05 09:13:22.409503"
"2306","Aldeia Miniatura","attraction","lisboa","39.0052298","-9.4180089",,,"2025-09-05 09:13:22.409503"
"2307","Rinocerontes Brancos","attraction","lisboa","38.7443442","-9.1703226",,,"2025-09-05 09:13:22.409503"
"2308","Pequenos Primatas","attraction","lisboa","38.7441465","-9.1707578",,,"2025-09-05 09:13:22.409503"
"2309","Ilha dos Macacos","attraction","lisboa","38.7438071","-9.1704214",,,"2025-09-05 09:13:22.409503"
"2310","Áxis, Veado-da-birmânia","attraction","lisboa","38.742928","-9.1715755",,,"2025-09-05 09:13:22.409503"
"2311","Bongos","attraction","lisboa","38.7428199","-9.1717875",,,"2025-09-05 09:13:22.409503"
"2312","Mara, Agouti","attraction","lisboa","38.7429417","-9.1718465",,,"2025-09-05 09:13:22.409503"
"2313","Koalas e Cangurus","attraction","lisboa","38.7432588","-9.1718274",,,"2025-09-05 09:13:22.409503"
"2314","Bisonte-americano","attraction","lisboa","38.742841","-9.1724858",,,"2025-09-05 09:13:22.409503"
"2315","Búfalos","attraction","lisboa","38.7429355","-9.1726818",,,"2025-09-05 09:13:22.409503"
"2316","Tartaruga-gigante-de-aldabra","attraction","lisboa","38.742979","-9.172862",,,"2025-09-05 09:13:22.409503"
"2317","Aligátor-americano","attraction","lisboa","38.7431357","-9.1724443",,,"2025-09-05 09:13:22.409503"
"2318","Rinocerontes-indianos","attraction","lisboa","38.7433744","-9.172159",,,"2025-09-05 09:13:22.409503"
"2319","Suricatas","attraction","lisboa","38.7435261","-9.1724172",,,"2025-09-05 09:13:22.409503"
"2320","Girafas","attraction","lisboa","38.744016","-9.1725065",,,"2025-09-05 09:13:22.409503"
"2321","Muntjac-chinês","attraction","lisboa","38.7440669","-9.1721574",,,"2025-09-05 09:13:22.409503"
"2322","Órix-austral","attraction","lisboa","38.7437922","-9.1720426",,,"2025-09-05 09:13:22.409503"
"2323","Elandes","attraction","lisboa","38.7455113","-9.1716329",,,"2025-09-05 09:13:22.409503"
"2324","Panda-vermelho-do-nepal","attraction","lisboa","38.7442037","-9.1720043",,,"2025-09-05 09:13:22.409503"
"2325","Hipopótamos","attraction","lisboa","38.744687","-9.1720059",,,"2025-09-05 09:13:22.409503"
"2326","Lémures, Hipopótamo-pigmeu","attraction","lisboa","38.744425","-9.1725352",,,"2025-09-05 09:13:22.409503"
"2327","Ilha dos Lémures","attraction","lisboa","38.7444312","-9.172151",,,"2025-09-05 09:13:22.409503"
"2328","Elefantes-africanos","attraction","lisboa","38.7447806","-9.1729194",,,"2025-09-05 09:13:22.409503"
"2329","Leões","attraction","lisboa","38.7450277","-9.1724427",,,"2025-09-05 09:13:22.409503"
"2330","Flamingo-rubro","attraction","lisboa","38.7447194","-9.1724379",,,"2025-09-05 09:13:22.409503"
"2332","Chimpanzé","attraction","lisboa","38.7447904","-9.171235",,,"2025-09-05 09:13:22.409503"
"2333","Colobo-guereza-kikuyu, Gorila-ocidental-das-terras-baixas","attraction","lisboa","38.7447392","-9.1712232",,,"2025-09-05 09:13:22.409503"
"2334","Pumas","attraction","lisboa","38.744963","-9.1706668",,,"2025-09-05 09:13:22.409503"
"2335","Serval","attraction","lisboa","38.7450389","-9.1710972",,,"2025-09-05 09:13:22.409503"
"2336","Leopardo-da-pérsia","attraction","lisboa","38.7451831","-9.1709506",,,"2025-09-05 09:13:22.409503"
"2337","Leopardo-das-neves","attraction","lisboa","38.7452328","-9.1712997",,,"2025-09-05 09:13:22.409503"
"2338","Lince-euro-asiático","attraction","lisboa","38.7453273","-9.1711546",,,"2025-09-05 09:13:22.409503"
"2339","Babuíno-hamadrias","attraction","lisboa","38.7453845","-9.1705393",,,"2025-09-05 09:13:22.409503"
"2340","Adaxes, Cobos-de-leche","attraction","lisboa","38.7455325","-9.1707593",,,"2025-09-05 09:13:22.409503"
"2342","Órix-de-cimitarra","attraction","lisboa","38.7455176","-9.1720346",,,"2025-09-05 09:13:22.409503"
"2343","Palanca-ruana","attraction","lisboa","38.7457426","-9.1719899",,,"2025-09-05 09:13:22.409503"
"2344","Palanca-negra","attraction","lisboa","38.7457028","-9.1725845",,,"2025-09-05 09:13:22.409503"
"2345","Chitas","attraction","lisboa","38.7454653","-9.1727152",,,"2025-09-05 09:13:22.409503"
"2346","Okapis","attraction","lisboa","38.7453186","-9.1734342",,,"2025-09-05 09:13:22.409503"
"2347","Baloiço das Portelas","attraction","lisboa","38.8962492","-9.1577699",,,"2025-09-05 09:13:22.409503"
"2348","Árvore-da-Borracha-Australiana","attraction","lisboa","38.7369222","-9.1074278",,,"2025-09-05 09:13:22.409503"
"2349","Capela dos Mirandas","attraction","lisboa","38.7127353","-9.1355442",,,"2025-09-05 09:13:22.409503"
"2350","Baloiço dos Galhofos","attraction","lisboa","38.9958658","-9.1431212",,,"2025-09-05 09:13:22.409503"
"2351","Moinho do Sobral","attraction","lisboa","39.0230771","-9.150898",,,"2025-09-05 09:13:22.409503"
"2352","Baloiço Monteleite","attraction","lisboa","38.9242344","-9.250052",,,"2025-09-05 09:13:22.409503"
"2353","Baloiço","attraction","lisboa","38.9733559","-9.1807617",,,"2025-09-05 09:13:22.409503"
"2354","Baloiço Moinho do Céu","attraction","lisboa","38.996097","-9.104992",,,"2025-09-05 09:13:22.409503"
"2355","Baloiços das Bragadas","attraction","lisboa","38.858242","-9.081961",,,"2025-09-05 09:13:22.409503"
"2356","Baloiço do Raimundo","attraction","lisboa","38.859941","-9.078858",,,"2025-09-05 09:13:22.409503"
"2357","Baloiço da Quinta do Penedo","attraction","lisboa","39.0706297","-9.1989609",,,"2025-09-05 09:13:22.409503"
"2358","Baloiço do Seixinho","attraction","lisboa","39.108248","-9.312589",,,"2025-09-05 09:13:22.409503"
"2359","Baloiço O Moínho","attraction","lisboa","39.089239","-9.184021",,,"2025-09-05 09:13:22.409503"
"2360","Baloiço Ecoparque","attraction","lisboa","39.1037708","-9.1618828",,,"2025-09-05 09:13:22.409503"
"2361","Baloiço Aviste as Berlengas","attraction","lisboa","39.1057392","-9.1683981",,,"2025-09-05 09:13:22.409503"
"2362","Baloiço da Chã","attraction","lisboa","39.013019","-9.120722",,,"2025-09-05 09:13:22.409503"
"2363","Baloiço do Montijo","attraction","lisboa","39.025147","-9.135731",,,"2025-09-05 09:13:22.409503"
"2364","Baloiço Zibreira de Fetais","attraction","lisboa","39.021711","-9.103539",,,"2025-09-05 09:13:22.409503"
"2365","Baloiço Fetais","attraction","lisboa","39.025833","-9.119983",,,"2025-09-05 09:13:22.409503"
"2366","Baloiço Miradouro Casais Santo Quintino","attraction","lisboa","38.983622","-9.163722",,,"2025-09-05 09:13:22.409503"
"2367","Baloiço Val-de-Vez","attraction","lisboa","38.987433","-9.175431",,,"2025-09-05 09:13:22.409503"
"2368","Baloiço Amigos da Aldeia","attraction","lisboa","38.99537","-9.118012",,,"2025-09-05 09:13:22.409503"
"2369","Baloiço da Serra da Carregueira","attraction","lisboa","38.789695","-9.280442",,,"2025-09-05 09:13:22.409503"
"2370","Baloiço Aqui Nasce o Sol","attraction","lisboa","38.6769833","-9.3164616",,,"2025-09-05 09:13:22.409503"
"2371","Baloiço de Santa Maria","attraction","lisboa","38.9411507","-9.2581327",,,"2025-09-05 09:13:22.409503"
"2372","Baloiço do Funchal","attraction","lisboa","38.91162","-9.273839",,,"2025-09-05 09:13:22.409503"
"2373","Baloiço do Vale da Rocha","attraction","lisboa","39.1968383","-9.323346",,,"2025-09-05 09:13:22.409503"
"2374","Baloiço adaptado da Lourinhã","attraction","lisboa","39.244726","-9.312191",,,"2025-09-05 09:13:22.409503"
"2375","Baloiço do Miradouro do Cabeço de Montachique","attraction","lisboa","38.8982703","-9.1941156",,,"2025-09-05 09:13:22.409503"
"2376","Baloiço do Bairro de Benfica","attraction","lisboa","38.74364","-9.198893",,,"2025-09-05 09:13:22.409503"
"2377","Baloiço da Serra de Todo Mundo","attraction","lisboa","39.2929419","-9.0199546",,,"2025-09-05 09:13:22.409503"
"2378","Baloiço do Castro de Vila Nova de São Pedro","attraction","lisboa","39.218288","-8.843415",,,"2025-09-05 09:13:22.409503"
"2379","Baloiço do Forte da Carvalha","attraction","lisboa","38.9730572","-9.1029254",,,"2025-09-05 09:13:22.409503"
"2380","Baloiço do Montejunto","attraction","lisboa","39.149149","-9.028878",,,"2025-09-05 09:13:22.409503"
"2381","Baloiço da Vala do Carregado","attraction","lisboa","39.003408","-8.945141",,,"2025-09-05 09:13:22.409503"
"2382","Baloiço das Surraipas","attraction","lisboa","39.119472","-9.048295",,,"2025-09-05 09:13:22.409503"
"2383","Baloiço Entre Serras","attraction","lisboa","39.043149","-9.141178",,,"2025-09-05 09:13:22.409503"
"2384","Baloiço da Patameira","attraction","lisboa","39.0074785","-9.1908907",,,"2025-09-05 09:13:22.409503"
"2385","Baloiço Entre Vinhas","attraction","lisboa","39.071554","-9.140774",,,"2025-09-05 09:13:22.409503"
"2386","Baloiço Miradouro 360º","attraction","lisboa","39.0586794","-9.1508756",,,"2025-09-05 09:13:22.409503"
"2387","Baloiço do Moinho","attraction","lisboa","39.031422","-9",,,"2025-09-05 09:13:22.409503"
"2388","Baloiço São Pedro","attraction","lisboa","39.0383422","-9.1744897",,,"2025-09-05 09:13:22.409503"
"2389","Poço da Mina","attraction","lisboa","38.8988139","-9.161847",,,"2025-09-05 09:13:22.409503"
"2390","Parque Ribeira das Vinhas","attraction","lisboa","38.7306936","-9.4337303",,,"2025-09-05 09:13:22.409503"
"2391","Street art - Draw & Ergo Bandits","attraction","lisboa","38.7184505","-9.1554711",,,"2025-09-05 09:13:22.409503"
"2392","Unknown-10154472571","attraction","lisboa","38.9028426","-9.1610934",,,"2025-09-05 09:13:22.409503"
"2393","Baloiço da Serra da Atalaia","attraction","lisboa","38.9671796","-9.2107725",,,"2025-09-05 09:13:22.409503"
"2394","Baloiço dos Milagres","attraction","lisboa","39.0348326","-9.1458446",,,"2025-09-05 09:13:22.409503"
"2395","Baloiço Moinho da Carolina","attraction","lisboa","39.053298","-9.200704",,,"2025-09-05 09:13:22.409503"
"2396","Baloiço do Vale","attraction","lisboa","39.178923","-9.180685",,,"2025-09-05 09:13:22.409503"
"2398","Baloiço da Ponte do Rol","attraction","lisboa","39.084428","-9.316891",,,"2025-09-05 09:13:22.409503"
"2399","Baloiço Carlos Bernardes","attraction","lisboa","39.026451","-9.23142",,,"2025-09-05 09:13:22.409503"
"2400","Baloiço da Murteira","attraction","lisboa","38.973392","-9.180783",,,"2025-09-05 09:13:22.409503"
"2401","Baloiço Panorâmico de Casal de Cambra - Cabeço da Velha","attraction","lisboa","38.799892","-9.236394",,,"2025-09-05 09:13:22.409503"
"2402","Baloiço Panorâmico da Venteira","attraction","lisboa","38.7447761","-9.2358242",,,"2025-09-05 09:13:22.409503"
"2403","Baloiço da aldeia da Mata Pequena","attraction","lisboa","38.896077","-9.319742",,,"2025-09-05 09:13:22.409503"
"2404","Baloiço das Águas Vimeiro","attraction","lisboa","39.196167","-9.323194",,,"2025-09-05 09:13:22.409503"
"2405","Baloiço da Pedreira","attraction","lisboa","38.8927606","-9.1580088",,,"2025-09-05 09:13:22.409503"
"2406","Baloiço Palácio de Azambuja","attraction","lisboa","39.03633","-8.872328",,,"2025-09-05 09:13:22.409503"
"2407","Baloiço Casal das Figueiras","attraction","lisboa","38.972818","-9.030065",,,"2025-09-05 09:13:22.409503"
"2408","Baloiço do Miradouro do Olhalvo","attraction","lisboa","39.101344","-9.062406",,,"2025-09-05 09:13:22.409503"
"2409","Baloiço do Alto da Boavista","attraction","lisboa","39.0583587","-9.0032788",,,"2025-09-05 09:13:22.409503"
"2410","Baloiço de Olhalvo","attraction","lisboa","39.1014374","-9.0622392",,,"2025-09-05 09:13:22.409503"
"2411","Baloiço da Tojeira","attraction","lisboa","39.081601","-9.029535",,,"2025-09-05 09:13:22.409503"
"2412","Baloiço da Forca","attraction","lisboa","39.0888473","-9.1124367",,,"2025-09-05 09:13:22.409503"
"2413","Carro Combate 50 ton. Diesel 10,5 cm M48A5 m/1976","attraction","lisboa","38.7551543","-9.2387845",,,"2025-09-05 09:13:22.409503"
"2414","Gruta da loba","attraction","lisboa","38.7698598","-9.4095938",,,"2025-09-05 09:13:22.409503"
"2415","Figueira-Benjamin","attraction","lisboa","38.721538","-9.1398029",,,"2025-09-05 09:13:22.409503"
"2416","Fonte das Covas","attraction","lisboa","38.771352","-9.3323089",,,"2025-09-05 09:13:22.409503"
"2417","Colectivo Rua - Mural","attraction","lisboa","38.7729919","-9.1035829",,,"2025-09-05 09:13:22.409503"
"2418","Rocket01 street art mural","attraction","lisboa","38.7724903","-9.1029336",,,"2025-09-05 09:13:22.409503"
"2419","Entrada Castelo de Torres Vedras","attraction","lisboa","39.0938985","-9.2614755",,,"2025-09-05 09:13:22.409503"
"2420","Mural dos tubarões de Marvila","attraction","lisboa","38.742254","-9.1009575",,,"2025-09-05 09:13:22.409503"
"2421","Antigo repuxo da vila de Sintra","attraction","lisboa","38.7974707","-9.3910036",,,"2025-09-05 09:13:22.409503"
"2422","Portal dos Antigos Paços de São Cristóvão","attraction","lisboa","38.7122913","-9.1357868",,,"2025-09-05 09:13:22.409503"
"2423","Unknown-12820960042","attraction","lisboa","38.8908288","-9.0365619",,,"2025-09-05 09:13:22.409503"
"2424","Unknown-12820960043","attraction","lisboa","38.892553","-9.0379536",,,"2025-09-05 09:13:22.409503"
"2425","Unknown-12863272395","attraction","lisboa","38.7302008","-9.1546057",,,"2025-09-05 09:13:22.409503"
"2426","Cruzeiro de Montelavar","attraction","lisboa","38.8603238","-9.3324425",,,"2025-09-05 09:13:22.409503"
"2427","Jardins de Seteais","attraction","lisboa","38.7963717","-9.3991246",,,"2025-09-05 09:13:22.409503"
"2428","Relógio de Sol de 1586","attraction","lisboa","38.7220715","-9.1425766",,,"2025-09-05 09:13:22.409503"
"2429","Northrop T-38 Talon","attraction","lisboa","38.8904009","-9.0327695",,,"2025-09-05 09:13:22.409503"
"2430","North American F-86 Sabre","attraction","lisboa","38.8904558","-9.0326795",,,"2025-09-05 09:13:22.409503"
"2431","LTV A-7P Corsair II","attraction","lisboa","38.8905117","-9.0325856",,,"2025-09-05 09:13:22.409503"
"2432","Lince-ibérico","attraction","lisboa","38.7460401","-9.1709958",,,"2025-09-05 09:13:22.409503"
"2433","Panteão Nacional","attraction","lisboa","38.714978","-9.1246825",,,"2025-09-05 09:13:22.409503"
"2434","Torre de Belém","attraction","lisboa","38.691606","-9.2159188",,,"2025-09-05 09:13:22.409503"
"2435","Tapada Nacional de Mafra","attraction","lisboa","38.952877","-9.2965338",,,"2025-09-05 09:13:22.409503"
"2436","Teleférico do Parque das Nações","attraction","lisboa","38.7679051","-9.0918389",,,"2025-09-05 09:13:22.409503"
"2437","Teleférico do Jardim Zoológico de Lisboa","attraction","lisboa","38.7445712","-9.1704732",,,"2025-09-05 09:13:22.409503"
"2438","Arco do Triunfo da Rua Augusta","attraction","lisboa","38.7084385","-9.1368174",,,"2025-09-05 09:13:22.409503"
"2439","Reptilário","attraction","lisboa","38.7432583","-9.1725765",,,"2025-09-05 09:13:22.409503"
"2440","Impala-de-face-negra","attraction","lisboa","38.743891","-9.1718594",,,"2025-09-05 09:13:22.409503"
"2441","Aldeia dos Macacos","attraction","lisboa","38.7439768","-9.1710344",,,"2025-09-05 09:13:22.409503"
"2442","Igreja do Convento de Santa Maria do Carmo","attraction","lisboa","38.7121864","-9.1402612",,,"2025-09-05 09:13:22.409503"
"2443","Igreja de Santo António de Lisboa","attraction","lisboa","38.7099745","-9.1336632",,,"2025-09-05 09:13:22.409503"
"2444","Igreja de Nossa Senhora da Encarnação","attraction","lisboa","38.7101756","-9.1428797",,,"2025-09-05 09:13:22.409503"
"2445","Basílica da Estrela","attraction","lisboa","38.7131744","-9.1605532",,,"2025-09-05 09:13:22.409503"
"2446","Igreja de Santa Catarina","attraction","lisboa","38.711444","-9.1483169",,,"2025-09-05 09:13:22.409503"
"2447","Igreja do Loreto","attraction","lisboa","38.710871","-9.1427635",,,"2025-09-05 09:13:22.409503"
"2448","Igreja de São Brás e de Santa Luzia","attraction","lisboa","38.7118789","-9.1303102",,,"2025-09-05 09:13:22.409503"
"2449","Torre VTS de Algés","attraction","lisboa","38.6940504","-9.2342918",,,"2025-09-05 09:13:22.409503"
"2450","Moinho de Avis","attraction","lisboa","39.1705605","-9.0931226",,,"2025-09-05 09:13:22.409503"
"2451","Elevador de Santa Justa","attraction","lisboa","38.7121169","-9.1393753",,,"2025-09-05 09:13:22.409503"
"2452","Urban Beach","attraction","lisboa","38.7037613","-9.1553986",,,"2025-09-05 09:13:22.409503"
"2453","Quinta da Regaleira","attraction","lisboa","38.7951473","-9.3961742",,,"2025-09-05 09:13:22.409503"
"2454","Palácio Fronteira","attraction","lisboa","38.739969","-9.1804531",,,"2025-09-05 09:13:22.409503"
"2455","Palácio de Monserrate","attraction","lisboa","38.7942422","-9.42067",,,"2025-09-05 09:13:22.409503"
"2456","Lago das Tágides","attraction","lisboa","38.7683875","-9.0922778",,,"2025-09-05 09:13:22.409503"
"2457","Aldeia Típica de José Franco","attraction","lisboa","38.9598023","-9.3533162",,,"2025-09-05 09:13:22.409503"
"2458","Aldeia da Mata Pequena - Turísmo Rural","attraction","lisboa","38.8956902","-9.3198859",,,"2025-09-05 09:13:22.409503"
"2459","Padrão dos Descobrimentos","attraction","lisboa","38.6935901","-9.2057202",,,"2025-09-05 09:13:22.409503"
"2460","Forte de São Julião da Barra","attraction","lisboa","38.6741887","-9.325179",,,"2025-09-05 09:13:22.409503"
"2461","Unknown-160008714","attraction","lisboa","38.7142749","-9.1599202",,,"2025-09-05 09:13:22.409503"
"2462","Miradouro","attraction","lisboa","39.0108455","-9.1539193",,,"2025-09-05 09:13:22.409503"
"2463","Casa do Adro","attraction","lisboa","38.7935197","-9.3849295",,,"2025-09-05 09:13:22.409503"
"2465","Chalet da Condessa d'Edla","attraction","lisboa","38.7851036","-9.3991061",,,"2025-09-05 09:13:22.409503"
"2466","Restaurante Panorâmico de Monsanto","attraction","lisboa","38.7286288","-9.1846001",,,"2025-09-05 09:13:22.409503"
"2467","Cozinhas d´El Rei","attraction","lisboa","38.7124082","-9.204235",,,"2025-09-05 09:13:22.409503"
"2468","Estação Elevatória a Vapor dos Barbadinhos","attraction","lisboa","38.7198748","-9.1199548",,,"2025-09-05 09:13:22.409503"
"2469","Capela de São Jerónimo","attraction","lisboa","38.7013434","-9.213653",,,"2025-09-05 09:13:22.409503"
"2470","Feira Internacional do Artesanato do Estoril","attraction","lisboa","38.7079801","-9.3958722",,,"2025-09-05 09:13:22.409503"
"2471","Farol do Cabo da Roca","attraction","lisboa","38.7818878","-9.4973079",,,"2025-09-05 09:13:22.409503"
"2472","Moinho da Pedra","attraction","lisboa","38.7802767","-9.3022669",,,"2025-09-05 09:13:22.409503"
"2473","Cais das Colunas","attraction","lisboa","38.706613","-9.1361658",,,"2025-09-05 09:13:22.409503"
"2474","Torre da Paroquial","attraction","lisboa","38.7080877","-9.1964444",,,"2025-09-05 09:13:22.409503"
"2475","Unknown-223522754","attraction","lisboa","38.7315502","-9.1545171",,,"2025-09-05 09:13:22.409503"
"2476","Pedreira dos Catos","attraction","lisboa","38.7196079","-9.1992589",,,"2025-09-05 09:13:22.409503"
"2477","Fonte Monumental da Alameda","attraction","lisboa","38.7372956","-9.1304948",,,"2025-09-05 09:13:22.409503"
"2478","Unknown-248999596","attraction","lisboa","38.7414938","-9.1288442",,,"2025-09-05 09:13:22.409503"
"2479","Calhau dos Corvos","attraction","lisboa","38.7745367","-9.4511131",,,"2025-09-05 09:13:22.409503"
"2480","Forno da Cal","attraction","lisboa","38.7537766","-9.4245577",,,"2025-09-05 09:13:22.409503"
"2481","Espelho de água","attraction","lisboa","38.6926559","-9.2225598",,,"2025-09-05 09:13:22.409503"
"2482","Igreja de Santa Maria do Castelo","attraction","lisboa","39.2431185","-9.3155776",,,"2025-09-05 09:13:22.409503"
"2483","Convento de Santo Elói","attraction","lisboa","38.7158161","-9.1614792",,,"2025-09-05 09:13:22.409503"
"2484","Lomba dos Pianos","attraction","lisboa","38.8940348","-9.438189",,,"2025-09-05 09:13:22.409503"
"2485","Escadaria do Magoito","attraction","lisboa","38.8677735","-9.4502142",,,"2025-09-05 09:13:22.409503"
"2486","Aqueduto","attraction","lisboa","38.7579245","-9.4208945",,,"2025-09-05 09:13:22.409503"
"2487","Ponte romana da Catribana","attraction","lisboa","38.8889911","-9.4135801",,,"2025-09-05 09:13:22.409503"
"2488","Chafariz de Entrecampos","attraction","lisboa","38.7451782","-9.145873",,,"2025-09-05 09:13:22.409503"
"2489","Chafariz de Santo António da Convalescença","attraction","lisboa","38.7429871","-9.1735514",,,"2025-09-05 09:13:22.409503"
"2490","Geomonumento da Rua Sampaio Bruno","attraction","lisboa","38.7162642","-9.169626",,,"2025-09-05 09:13:22.409503"
"2491","Geomonumento da Rua Virgílio Correia","attraction","lisboa","38.7529781","-9.172143",,,"2025-09-05 09:13:22.409503"
